input,label
is between shades of gray based on a true story,True
can you buy alcohol in oregon on sunday,True
can you put corning ware in the oven,True
is a bowling pin as tall as it is round,False
is the movie a quiet place based on a true story,False
did they ever find the other half of the titanic,True
is once upon a time having a season 7,True
is the secretary part of the board of directors,False
does san francisco state university have a football team,False
has a car ever driven a million miles,True
do us nintendo 64 games work in australia,False
do all angles in a triangle add up to 180,True
does early access give you the full game,False
does fifty shades freed have a happy ending,True
can a us born citizen have dual citizenship,True
is it ok to be afraid of roller coasters,True
is snape harry potter's father in the movie,False
is marley from marley and me a boy,True
is a circle and a sphere the same,False
does the main character in the martian live,True
can you have dual citizenship in the netherlands,True
did the captain of the uss indianapolis survive,True
does the r train stop at jay street,True
is civic holiday a statutory holiday in toronto,False
is the mule a separate species from the horse and donkey,False
is there a bridge across the strait of gibraltar,False
does silence of the lambs come before hannibal,True
are the marines a branch of the navy,False
can led lights be used for growing plants,True
can you play multiplayer on god of war,False
was the war of 1812 the american revolution,False
are producers the source of all the food in an ecosystem,True
is an emg the same as a nerve conduction test,True
do we ever find out who the mother is in how i met your mother,True
is curtis martin in the hall of fame,True
can a fan interfere with a foul ball,True
was the wizard of oz ever on broadway,True
does yahtzee have to be in one roll,False
is harvard divinity school part of harvard university,True
has there ever been a rookie finals mvp,True
is the movie the quiet place based on a book,False
is national insurance number the same as tax number,False
has anyone ever been to the south pole,True
can a diesel engine run on wood gas,True
is the movie split part of a trilogy,True
is every rational number is a real number,True
was the movie papillon based on a true story,True
was 100 things to do before high school cancelled,True
is the thyroid part of the lymph system,False
is the house of night series a movie,False
do all dicot plants have tap root system,True
is the clerks movie in black and white,True
is there such a thing as a water allergy,True
did tom hanks get an award for forrest gump,True
can rac e ticket holder board the train,True
are the twins in the parent trap the same person,True
do the losers keep the money on tipping point,False
has the usa mens team ever won the world cup,False
is the department of education a government agency,True
can you take the jeopardy online test more than once,False
is there a glacier in glacier national park,True
is the first round of nba playoffs best of 7,True
does a change in price shift the demand curve,False
can the nfl draft out of high school,False
is no contest the same as nolo contendere,True
is the bank of england a private limited company,True
is the heart controlled by the autonomic nervous system,True
does the franchise tag count against the salary cap,False
is a registered domestic partnership the same as marriage,True
do you have to be married to be an lds bishop,True
is there a difference between arrhythmia and dysrhythmia,False
did david cassidy write i write the songs,False
does the mississippi river flow into the ocean,True
has there ever been a penalty shootout in a world cup final,True
can a bullet shot in the air come down and kill,True
will there be a season 2 of legion,True
do they have mac and cheese in england,True
have israel ever played in the world cup,True
was silence of the lambs based on a book,True
is there a toll for the george washington bridge,True
is lemonade mouth based on a true story,False
can you buy disney movies that are in the vault,False
are office depot and staples the same company,False
is a self uniting marriage legal in pa,True
is there a place where 4 states meet,True
is a savings account considered a demand deposit account,False
is season 11 of big bang theory the last,False
does separation of church and state apply to public schools,True
can you get tested to see if your a virgin,False
is there an end scene in avengers infity war,True
can human eyes reflect light in the dark,True
is a car an example of a wheel and axle,True
does the privacy act of 1974 apply to corporations,False
can god of war be played on ps3,True
is there a darth vader gargoyle on the national cathedral,True
can you have twin babies from different fathers,True
can you get cruise control on a manual car,True
is 1 liter of water equal to 1 kg,True
is the game tag really called touch and go,False
are they making a new scooby doo movie,True
is phenylephrine hydrochloride the same as pseudoephedrine hydrochloride,False
can an indian president run for office again,True
roswell do max and liz end up together,True
is the average the same as the median,False
is there a season 4 of the fall,False
is samurai champloo based on a true story,True
has there been any space missions to mars,False
does a karyotype tell all of a person's genetic characteristics,True
has a magician ever won america's got talent,True
is halo 4 in the master chief collection,True
can a sailboat travel faster than the wind,True
original wizard of oz was it in color,True
can you take the king of the board in chess,False
is facebook and instagram owned by the same company,True
are they making a season 2 of lab rats elite force,False
is the art institute of las vegas accredited,True
do you have to pay royalties for happy birthday,True
is there a proper way to put toilet paper on,False
is systemic functional grammar a contemporary language theory,True
does the sun not go down in alaska,True
is palm beach atlantic university a christian school,True
can you play a double bass with a bow,True
michelangelo painted the ceiling of the sistine chapel,True
can two houses have the same postal code,True
is new zealand a part of the eu,False
can red eared sliders live in the wild,True
is the big island the island of hawaii,True
can the xbox one x play 360 games,True
is it possible for the philippines to experience a temperate climate,False
is k2 the highest mountain in the world,False
futures contracts are bought and sold in organized markets such as the chicago board of trade,True
are marshmallow fluff and marshmallow creme the same,False
are neurons part of the central nervous system,True
does the bible say jesus walked on water,True
do you need glasses for reald 3d movies,True
can you mate a zebra and a horse,True
is driver's license a government issued id,True
does prosecco have to be made in italy,True
is the salmon cooked in a philadelphia roll,True
did mark sloan die on grey's anatomy,True
have england always qualified for the world cup,False
is it possible to be pregnant with twins with two different fathers,True
is green beret the same as special forces,True
do sam and dean find their mother killer,True
is season 2 of attack on titan out,True
does the cat die in the movie hush,False
is love is tv show based on a true story,False
has there ever been a hurricane named ginger,True
are there any other names for huntington's disease,True
is coca leaf tea legal in the us,False
is there a second place prize for survivor,True
is the duke of edinburgh the queen's husband,True
is den haag the same as the hague,True
do identical twins have to be in the same sac,True
is physical therapy part of the medical field,True
do you burn more calories than you eat celery,False
is wembley stadium in zones 1-6,True
is 45 colt the same as long colt,True
is ground beef and minced beef the same thing,True
does blair lose her baby on gossip girl,True
is new zealand part of the australia continent,False
is your heart part of the circulatory system,True
was john coffey guilty in the green mile,False
was there ever a fort in fort lauderdale,True
is there a book 4 of avatar the last airbender,True
a triangle with one obtuse angle must have two acute angles,True
is fashion institute of technology a suny school,True
is ancient rome and the roman empire the same thing,False
is season 14 last season of grey's anatomy,False
does the navy still have deep sea divers,True
is lily of the valley poisonous to humans,True
do you have to have a return address on an envelope,False
do presidents get paid after they leave office,True
is serbia part of the european economic area,False
does france have a 35 hour work week,True
is sierra mist the same as mist twist,True
do morning doves lay eggs more than once a year,True
is it illegal to smoke weed in utah,True
did korn do the voices in south park,True
does copper sulphate dissolved in water to form a blue solution,True
are simmons and serta owned by the same company,True
is there a season 3 of rick and morty,True
did kobe bryant started his first year in the nba,True
is chickpea flour and gram flour the same thing,True
did manchester city win the football league in 1966,True
can a irrational number be a real number,True
can a non resident carry a gun in vermont,True
is the new god of war connected to the old ones,True
is bavarian cream the same as pastry cream,False
does sky and freesat use the same satellite,True
is a red bug the same as a chigger,False
did they really use birds to send messages,True
is the film perfume based on a true story,False
can i go to a shooting range without a license,True
is it illegal to take off car emblems,False
did england have a draft in world war 2,True
can putting soap in a child mouth harm them,True
can i have a beard in the marines,False
is nonverbal learning disorder in the dsm 5,False
is golden syrup and treacle the same thing,True
can you take a boat from lake superior to the atlantic ocean,True
is getty images related to j paul getty,True
do nations get to keep the world cup trophy,False
the walking dead do they ever find sophia,True
is this the last season of marvel agents of shield,False
is south korea qualified for the world cup,True
is it illegal to own a coca plant,True
does texas have the law stand your ground,True
do i have to show my cards in poker,True
were the characters in blue lagoon brother and sister,False
do the great lakes connected to the ocean,True
was the raid at harpers ferry a success,False
does lake coeur d'alene freeze in the winter,True
antivirus software is considered a form of application software,True
is there gonna be a season 8 of nurse jackie,False
are kellogg's and general mills the same,False
do you need a permit to conceal carry in nevada,True
can you threaten to take someone to court,True
is the cn tower one of the tallest buildings,True
are pinto beans and brown beans the same thing,True
is a structure found in the crista ampullaris,False
does usa have a soccer team in fifa,True
is i-495 a toll road in massachusetts,False
did they have red dot sights in ww1,False
is the rundown and welcome to the jungle the same film,True
can i travel in europe with an id card,True
does florida constitution have a bill of rights,True
do they find the little girl in season 2 of walking dead,True
is the book congo based on a true story,False
does northern line stop at tottenham court road,True
is there an airport in myrtle beach sc,True
was there a weekend at bernie's 2,True
is free trade the same as international trade,False
is there a storyline to star wars battlefront,False
do they salt the roads in washington state,False
is square feet and feet the same thing,False
are there grizzly bears on the east coast,True
do cristina and burke ever get back together,False
is the nanny based on a true story,True
with regard to the pressure gradient force air will always move from low to high pressure,False
is the abdomen and the stomach the same thing,False
is there a toll both ways on the george washington bridge,False
is fast and furious 7 the last one,False
can you vote in canada if you have a criminal record,True
does dennis from hotel transylvania become a vampire,True
is it true that paid search marketing is completely driven by google,False
is collision damage waiver the same as loss damage waiver,True
is i didn't know i was pregnant still on tv,False
are kevin and bean still on the radio,True
will there be a fifth season of blacklist,True
is there an age limit to become president,True
is percy jackson in the lost hero book,True
does nien nunb die in the last jedi,False
is the sorcerer stone and the philosopher stone the same,True
is the red-eyed tree frog poisonous,False
do all countries in south america speak spanish,False
is bar keepers friend the same as comet,False
has boise state ever won a national championship,True
the earliest form of state police agency to emerge in the united states was the texas rangers,True
are any of the hogan's heroes still alive,True
does i am number 4 have a sequel,False
does hagrid die in harry potter and the deathly hallows,False
does the west coast of mexico get hurricanes,True
is the witcher 3 based on a book,True
is texas the largest state in the us,False
has anyone ever found a four leaf clover,True
was there a sequel to flowers in the attic,True
has cuba ever been to the world cup,True
is a flight ticket and boarding pass the same thing,False
is the end of the fing world on netflix,True
is the movie carol based on a true story,False
does winning the europa league qualify you for the champions league,True
is mother in laws tongue the same as snake plant,True
is st thomas part of the british virgin islands,False
will there be a season 3 of marseilles,False
can a pitcher fake to third in high school,False
is mike's hard lemonade a wine cooler,False
can malachite green be used as a counterstain,True
can coefficient of variation be more than 1,True
do robins have more than one set of eggs per year,True
does a blunt wraps have tobacco in it,True
is the movie the immigrant based on a true story,True
is chumlee from pawn stars still on the show,True
can i get a federal concealed carry permit,False
does sweeney todd know johanna is his daughter,False
has a president ever become a supreme court justice,True
do periods in the periodic table have similar properties,False
is an honorary doctorate the same as a doctorate,False
in uno can you win on a wild card,True
the currency of all eu countries is the euro,False
is the republic of ireland part of the united kingdom,False
was the fair labor standards act part of the new deal,True
is the amazing spider man part of the marvel cinematic universe,False
is anytime fitness the same as 24 hour fitness,False
will there be a season 3 of private eyes,True
can you lead with a spade in spades,True
is trader joe's on the east coast,True
can you still go to the nba straight out of high school,False
is season 5 of orange is the new black the last season,False
is there such a thing as a 5 star general,True
is what happened to monday based on a book,False
is umuc the same as university of maryland,False
does duke's mayonnaise have sugar in it,False
are the sierra nevadas part of the rockies,False
can u have a supercharger and a turbo,True
do mainland chinese need a visa for taiwan,True
have the washington capitals ever played in the stanley cup finals,True
was ireland ever part of the united kingdom,True
will there be a sequel to fifty shades darker,True
do dogs all have the same blood type,False
the fermentation of sugar to alcohol can take place only if living yeast cells are present,False
is a pinky a finger yes or no,True
is overhead press the same as shoulder press,True
is nj license an enhanced driver's license,False
does everyone on are you the one get a million dollars,False
are calling hours the same as a wake,True
is the house in the ghost and mr chicken the munsters house,False
was the nightmare before christmas a disney movie,True
does each president get a new air force one,False
is there an ocean called the southern ocean,True
is check valve and non return valve same,True
do all high schools have a senior project,False
was josh duhamel in all the transformers movies,False
will there be a young justice season 3,True
does the metro north go to new jersey,False
does it have to be cold for hail,True
does second place on survivor win any money,True
is there a spark plug in diesel engine,False
has dominican republic ever been to the world cup,False
did dee and mac meet on the show,True
commonly known as hives are itchy wheals caused by an allergic reaction,True
is ray guy in the hall of fame,True
is fantastic beasts and where to find them related to harry potter,True
was all about eve marilyn monroe's first movie,False
is rollie fingers in the hall of fame,True
is pink and victoria secret the same store,True
did borderlands 2 come out before the pre sequel,True
did the chicago blackhawks make the nhl playoffs,True
is a daughter in law considered a lineal descendant,False
can you get drafted if you go to college,True
you play xbox 360 games on xbox one,True
is alpha emission the same as alpha decay,True
is the union of two infinite sets always an infinite set,True
can you only move the king in check,True
do both parties get paid on judge judy,True
is puerto rico part of the united state,True
does the continental divide separate canada from the united states,False
was agent orange used in the korean war,True
does whoopi goldberg really sing in sister act,True
is a semi colon the same as a comma,False
1945 b-29 superfortress bombers begin to drop supplies into allied prisoner of war camps in china,True
can a mlb team play less than 162 games,True
can you drink at any age in wisconsin,False
is victoria secret and bath and body works the same company,True
is there a movie theater in the white house,True
is there a sequel after batman vs superman,True
was the united states involved in desert storm yes no,True
has the game of thrones book series finished,False
is the universal declaration of human rights a legally binding document,False
does paper beat rock in rock paper scissors,True
can puerto rico vote in the us election,False
is jake and the neverland pirates still on tv,False
is the drinking age 21 in all us states,False
is ebitda the same as profit before tax,True
is jab harry met sejal a remake of when harry met sally,True
is xbox live and game pass the same,False
does 13 reasons why have a season 2,True
does sign language vary from country to country,True
is there a gaseous phase in the phosphorus cycle,False
is it possible to use water as fuel,False
is the wwe universal championship a world title,True
is the pay it forward movie a true story,False
has any team blew a 3-0 lead,True
is commercial speech protected by the 1st amendment,True
did the time lords created the weeping angels,False
did eric clapton ever sing knocking on heaven's door,True
is wentworth prison based on a true story,False
is the european convention on human rights a treaty,True
does sirius radio have an elton john channel,False
can you have a concealed weapon in new york,True
are branches of lymph capillaries inside villi of intestine,True
is catan the same as settlers of catan,True
does the us post office make a profit,True
are there any poisonous frogs in the us,True
is the dominican republic in the atlantic ocean,True
can nail fungus be caused by nail polish,False
is nicky ricky dicky and dawn still on tv,False
can you die if you sleep with the fan on,False
is pound world and pound land the same company,False
is jabba the hutt in empire strikes back,False
have the milwaukee brewers ever won a championship,False
can you get to the ocean from chicago,True
is slipping through my fingers an abba song,True
is the us party to the rome statute,False
is an itinerary the same as a boarding pass,False
is a routing number the same as a transit number,True
does the us have a fifa soccer team,True
does dr. burke die in grey's anatomy,False
do other countries have embassies in the us,True
is atlantic beach nc part of the outer banks,True
is the uk a member of the commonwealth,True
can detroit become human be played on pc,False
is there sales tax on electronics in nh,False
is there more than one season of the white queen,False
can you use a weaver mount on a picatinny rail,True
does cast iron work on an induction cooktop,True
was smokey and the bandit filmed in texarkana,False
is there a part 2 for avengers infinity war,True
can you cut cast iron with oxy acetylene,False
is there something at the end of the new pirates of the caribbean movie,True
is carrying capacity the same for all species,False
can a fully licensed driver drive with p plates on,False
did england go to war over the suez canal,True
is memorial day the first day of summer,False
do i need an ez pass for each state,False
is there any crab in imitation crab meat,False
is it against the law to get paid under the table,True
is there a sequel to the dark knight,True
is the tv series in the line of duty based on a true story,True
was season 5 the last season of ray donovan,False
is hangar steak the same as flap steak,False
is bristol myers squibb a fortune 500 company,True
are the who and the guess who the same band,False
was the wizard of oz a book before the film,True
is there a new season of ncis los angeles,True
is the show hart of dixie still on,False
will there be a season 3 better late than never,False
is finance charge and interest the same thing,False
has any woman won the medal of honor,True
did the dolphins ever win the super bowl,True
is there a military base in spokane wa,True
does a 10 week old kitten need milk,False
did they ever find the stolen ruby slippers,False
are any of the honeymooners cast still alive,True
does the us navy have any active battleships,False
do they still make dark chocolate kit kat,True
is 1-877 a toll free number,True
was a real bear used in the movie the edge,True
is it the same cast in mama mia 2,True
can residents of puerto rico vote for president,False
can a metamorphic rock become another metamorphic rock,True
is the eye of horus the same as the eye of ra,False
is power the same as type 2 error,False
is scotland still part of the european union,False
is crater lake the deepest lake in the us,True
is west edmonton mall the biggest in the world,False
is the movie the lake house based on a book,False
has ucla won a national championship in football,True
is harmony of the seas the biggest cruise ship in the world,False
has a nascar driver ever won the indy 500,False
can you cut wood with a water jet,True
is a cougar the same as a panther,True
is there a border between canada and the us,True
okinawa world's largest churaumi aquarium in japan,False
is once upon a time in mexico the sequel to desperado,True
is a filbert the same as a hazelnut,True
is it safe to take duphaston during pregnancy,True
is the occupational health and safety act federal,True
the presence of vestigial structures is explained by the common descent hypothesis. true false,True
is the cervix the same as the uterus,False
does the sun set in the north pole,True
is 1-866 toll free from canada,True
is it legal to ride a bike without a helmet in california,True
has the open ever been played in ireland,True
is the tv show the expanse on netflix,True
is free cash flow the same as net income,False
does carbonic acid decompose into water and carbon dioxide,True
is the national park service a non profit,False
does okja die in the end of the movie,False
do mps get paid when they lose their seat,True
does the xbox 360 play original xbox games,True
is matthew mcconaughey in angels in the outfield,True
is common stock the same as paid in capital,False
is captain marvel a female in the comics,True
total revenue minus total cost equals total profit,True
is an up and down a travel in basketball,True
does the dog die at the end of benji,False
can you put regular gas in a natural gas car,True
was taking lives based on a true story,False
is breaking and entering the same as burglary,True
is it possible to have twins with different skin colors,True
are ford tractors made by ford motor company,True
are there different types of king size beds,True
are there poisonous frogs in the united states,True
did west indies qualify for the world cup,True
can you travel in eu with id card,True
in the movie radio flyer does bobby die,False
was saved by the bell a spin off,False
a delta region has been formed at the mouth of the river ganga,True
has the university of arkansas ever won a national championship,True
do they still have the electric chair in america,True
was the longest yard based on a true story,False
is the erie canal still used for moving goods,True
do all gardens get a medal at chelsea,False
is the orange bit of a scallop edible,True
is american general life insurance part of aig,True
can i buy an air rifle from america,True
was the movie man on fire a true story,False
is a veterinary nurse the same as a veterinary technician,True
can a foreign born person run for president,False
do olde english bulldogs have pitbull in them,True
will steve carell appear on the office season 9,True
is macy's and bloomingdales the same company,True
are there any de havilland mosquitoes still flying,True
is the movie 9 a tim burton film,True
is there a second race to witch mountain,True
is young and the restless filmed in new york,False
is mango in the same family as poison ivy,True
is it illegal to stand on a flag,False
is superman's flight a feat of strength,False
was the lucy show before i love lucy,False
is labor day a public holiday in usa,True
do boxers have to have their tails docked,False
is timing belt and cam belt the same,True
will there be a new season of the boondocks,False
is baking soda the same as bicarbonat of soda,True
are the south shetland islands part of antarctica,True
equlibrium is established in a reversible chemical reaction when the reactants and product are equal,True
can the federal government make criminal laws on any matter,False
did the articles of confederation come before the declaration of independence,False
is joe nuxhall in the hall of fame,True
can you score on a two point conversion interception,True
is american airlines part of the star alliance group,False
can you use a violin bow on a guitar,True
did any romans survive the battle of teutoburg forest,True
can a captain of a ship marry you,False
in texas is it legal to carry a handgun in your car,True
is a jpeg the same as a jpg,True
do you have to take a move in chess,True
are the bases of a trapezoid always parallel,True
was there a real bat in the office,True
has the indian hockey team won any medal at the olympic games,True
is never let me go a true story,False
is a rifle the same as a shotgun,False
is there going to be an avengers 3,True
are yellow jackets and hornets the same thing,False
is the movie the rock based on a true story,False
can you get a death sentence in florida,True
is umuc part of university of maryland college park,False
is the show riverdale based off of archie comics,True
is the cystic fibrosis foundation a non profit,True
is loft the same as ann taylor loft,True
is movie adrift based on a true story,True
are virgin mobile and bell the same company,False
was the strangers movie based on true events,True
are you allowed to score from a throw in,False
did jurassic world fallen kingdom come out yet,True
is alex vause donna from that 70s show,True
do different colored fruit loops have different flavors,False
is the art institute of pittsburgh an accredited school,True
italy is an example of a unitary government,True
do any other countries have freedom of speech,True
was the knights code of chivalry written down,True
is average tidal range the same around the world,False
can a limited partnership have two general partners,True
did tom cruise sing in rock of ages,True
are there two colorado rivers in the united states,False
can an 18 year old date a 15 year old in new jersey,True
is a sequoia the same as a redwood,True
can the president pardon the same person twice,True
do you need a license for a tv in england,True
do all jeep patriots have 4 wheel drive,False
is it possible to turbo and supercharge a car,True
is kimi no na wa a real story,False
are the channel islands a part of great britain,False
does every team go to the world cup,False
is simon the father of sandy's baby on 7th heaven,False
was the guy blind in book of eli,True
is it really the ocean you hear in a shell,False
are guitar center and musician's friend the same company,True
does the maloof family own the sacramento kings,False
is happy valley coming back for season 3,True
are tampa and tampa bay the same place,False
are elongated man and plastic man the same,False
is there a sequel to when calls the heart,True
is maximum overdrive based on a true story,False
can you make and receive calls in airplane mode,False
does kirby vacuum still sell door to door,True
are quantum physics and quantum mechanics the same,True
is we will rock you still on in london,False
is antman and the wasp only in 3d,False
did california became a state because of the gold rush,True
is me talk pretty one day an autobiography,True
does he live or die in all is lost,False
does edwards boyfriend die in grey's anatomy,True
is it possible to have more than one foreign key in a table,True
a morpheme is the smallest unit of meaning found in a word. true false,True
is it necessary for a public company to be listed,False
do you need 60 votes in the senate,False
is there going to be season 3 of t@gged,True
are fear the walking dead and the walking dead the same,False
is 22 mag the same as 22 wmr,True
is fathers day on the same day every year,False
is it possible for a cell to have two nuclei,True
will the reciprocal of a proper fraction be a proper fraction,False
can you be offside on a throw in in soccer,False
is gorilla tape the same as duct tape,False
is out of the shadows a true story,False
can a hiatal hernia cause heart rhythm problems,True
is jesse danny's brother on full house,False
is friday night lights based on a true story,True
is the movie replacements based on a true story,True
can more than one house have the same postal code,True
can a syllogism have more than two premises,True
is the first meal of the day always breakfast,True
is there a better call saul season 3,True
can you see orion's belt in the northern hemisphere,True
is it legal to have a 3 way marriage,False
do you need a permit to burn a flag,False
is the president in charge of the military,True
did the nfl ever play 6 preseason games,True
is stock price the same as share price,True
do all traffic lights have a red light camera,False
has an nba team ever scored 200 points,False
are there lyrics to the stars and stripes forever,True
is victor still on days of our lives,True
is mary and the witches flower a ghibli movie,True
are there blue whales in the atlantic ocean,True
can you get a concealed carry permit in nyc,True
does a corporate secretary have to be a lawyer,False
can muscle glycogen be converted to blood glucose,False
is baldur's gate 2 a direct sequel,True
are all credit card numbers the same length,False
did august bank holiday used to be at the beginning of august,True
the capital of brazil is rio de janeiro,False
is north korea a member of united nation,False
has peru ever won the fifa world cup,False
is american me and blood in blood out the same,False
is a drive belt the same as a cambelt,False
is it illegal to busk without a licence,False
are white bass the same as sand bass,True
is the set of guys grocery games a real grocery store,True
are there any more episodes of once upon a time,False
can bacteria be gram positive and gram negative,True
are there different types of xbox live memberships,True
are the avett brothers recording a new album,True
is the quiet place based off a book,False
does the away goal count in championship playoffs,False
does michael myers come out in halloween 3,False
does away goal count in efl cup semi final,True
is the game show the chase still on tv,False
can you finish a uno game on a wild card,True
do cast iron pans work on induction stoves,True
is the icc a part of the un,False
do toronto blue jays play in a dome,True
did the 49ers win the superbowl in 2012,False
is there a difference between 300 blackout and 300 aac blackout,False
can a job fire you for a no call no show,True
are all the members of tlc still alive,False
is there a movie of the book hatchet,True
was nyc ever the capital of the us,True
was roman j israel based on true story,False
is there a dam on the mississippi river,True
is season 7 the end of once upon a time,True
does a beach have to be by the ocean,False
is wells fargo and wachovia the same bank,True
is the national safety council a government agency,False
does every player get a super bowl ring,True
do i need car registration to enter canada,True
is time warner and comcast the same company,False
can you own guns in new york city,True
is cash flow from operations the same as ebitda,False
is there such a thing as natural estrogen,True
is a myofibril the same as a muscle fiber,True
are they making a season 4 of trollhunters,False
can class a misdemeanor be expunged in texas,False
is let's go pikachu a main game,True
is there an air force base in great falls montana,True
sevendust all i see is war has it leaked,True
can the supreme court overturn a law passed by congress,True
is the big dipper the same as the plough,True
is there such a thing as wild atlantic salmon,True
hbl was the first bank of pakistan true or false,True
footnote 4 of united states v. carolene products co. identifies areas where,False
is we are the fallen a christian band,False
do they sell lottery tickets in new york,True
can region 2 dvd be played in australia,False
did sting sing with dire straits money for nothing,True
is mary hardin baylor the same as baylor university,False
is a d c procedure the same as an abortion,False
is the presidential oath of office in the constitution,True
have the washington capitals ever been to stanley cup finals,True
is a hit and run a criminal offense,True
has there ever been a hurricane named john,True
can you play 2 player on donkey kong 64,True
does montag die in fahrenheit 451 the movie,True
do you get a new green jacket every time you win the masters,False
does cocoa butter have coconut oil in it,False
is there an animal that can breathe air and water,True
is sun dogs based on a true story,False
is arizona the only state with saguaro cactus,False
does the us use a marginal tax rate,True
does eating fresh beets make your urine red,True
can you see saturn from the surface of titan,False
does jeremy become a vampire in vampire diaries,False
is magenta from blue's clues a boy,False
is boxing day a national holiday in canada,True
was i will always love you written for bobby brown,False
is the show cops still on the air,True
does hodgins and angela get their money back,False
can an off duty cop carry a gun,True
can there be a solar eclipse during a full moon,False
is st thomas a territory of the united states,True
is a mouth organ the same as a harmonica,True
what is the movie after batman vs robin,True
is a flywheel part of a clutch kit,True
has any nba player ever scored 100 points,True
does preston burke come back on grey's anatomy,True
do you get money when you win the nobel peace prize,True
are there any national trust properties in jersey,True
are standard error and standard error of the mean the same,False
do xbox 360 games work on an xbox one s,True
will there be more episodes of breaking bad,False
is starbucks and seattle's best same company,True
has anyone won all 4 majors in the same year,True
is it illegal to talk on the phone and drive in california,False
is new zealand a part of the continent of australia,False
diabetes mellitus is a disease associated with the inadequate secretion or action of adh,False
is the motor cortex in the frontal lobe,True
is there a town called garrison in colorado,False
do you have to pay tax on gambling winnings australia,False
is i wonder in mamma mia here we go again,False
is west virginia a stand your ground state,True
is hershey ice cream made by hershey chocolate,True
is there an official england world cup song,False
is black strap molasses the same as molasses,False
is president bound to accept the advice of council of ministers,True
does jughead end up with betty in the comics,True
are there such things as four leaf clovers,True
can i send a mail without return address,True
is there an end credit scene in infity war,True
can playstation 2 games be played on playstation 4,True
can you name your kid anything in america,False
is a doctor of natural medicine a real doctor,False
is there a speed limit on german motorways,True
does cod black ops 3 have a campaign,True
can you vote if you are a convicted felon,False
are grace and frankie sisters in the show,False
bermuda is an island in the caribbean sea,False
are you a us citizen if born in the us,True
is the peace corps a part of the military,False
is philadelphia and pittsburgh in the same state,True
can a car have manual and automatic transmission,True
have the rockies ever made it to the playoffs,True
is gold the highest an album can go,False
does the disneyland monorail stop at the disneyland hotel,True
is a crossbow considered a firearm in canada,False
was the statue of liberty on ellis island,False
is it against the law to throw ashes in the ocean,False
is university of pennsylvania an ivy league school,True
do i need a visa to go to andorra,False
oceans are a global sink for carbon dioxide,True
do you need a concealed carry permit in north dakota,True
is st. croix part of the us virgin islands,True
do us territories get to vote for president,False
is india there in 2018 fifa world cup,False
is amazon prime video part of amazon prime,True
are the dancers on dance academy real dancers,True
can minors drink with parents at restaurants in texas,False
has any pitcher ever struck out all 27 batters,False
is there a difference between south and north korean language,True
is gulf war syndrome the same as ptsd,False
is a peace bond an admission of guilt,False
does tyler perry play joe in the madea movies,True
did donna and sam get married in mamma mia,True
did they make a second golden compass movie,False
can you breed an alpaca with a llama,True
are there the same number of nerves as there are vertebrae in each region,False
is it illegal to not wear a seatbelt in the backseat uk,True
are walmart and sam's club the same,False
are aba number and routing number the same,True
does georgia have a stand your ground law,True
is the big bang theory tv show over,False
can playing too much video games cause headaches,True
is there a camera on ipad 1st generation,False
is karate going to be in the 2020 olympics,False
is a joint venture part of a group,True
is the movie before i fall on netflix,False
are honda cars and motorcycles the same company,True
was meet me in st louis filmed in color,True
do bald faced hornets live in the ground,False
is there a difference between gin and gin rummy,False
did the crittenden resolution define the war aims of the north,True
are all fruit roll ups the same flavor,False
has belgium ever made it to the world cup final,False
is thanksgiving always the third thursday in november,False
is secondary education the same as high school,True
has a team ever won the superbowl 2 years in a row,True
did rome and egypt ever go to war,True
is king cross the same as st pancras,False
did a horse die on the grand national,True
are princess cruises and carnival cruises the same company,True
was the byzantine empire a continuation of the roman empire,True
is cabo the same as cabo san lucas,True
is john wayne airport the same as santa ana,True
has a team won a superbowl at home,False
is metro pcs part of t-mobile,True
was obi wan a master in episode 2,True
has there ever been a tie in eurovision,True
is brooklyn a borough of new york city,True
does las vegas have a pro football team,True
can i get german citizenship if my mother was born in germany,True
has any horse won triple crown since secretariat,True
can you sue the united states postal service,True
is my apple id password the same for itunes,True
can a passport card be used for canada,True
is the movie truth or dare based on a real story,False
is there an i am number four sequel,True
do you know the contribution of indian air force in kargil war,True
is there a military base in new jersey,True
will there be a sequal to i am number four,False
did republic of ireland qualify for world cup,False
can a dna polymerase initiate new strands of nucleic acid synthesis independently,False
the fbi has jurisdiction over all federal and state laws,False
is a city and guilds equivalent to a degree,True
does mark watney die in the martian movie,False
is mountain time and central time the same,False
can you phone 999 without a sim card,False
is because of winn dixie fiction or nonfiction,False
is the host country of the world cup automatically qualify,True
a deposition is oral testimony given by a party or witness during the trial,True
is jurassic park 2 on the same island,False
are long term capital gains taxed as ordinary income,False
does the national security advisor require senate confirmation hearing,False
did bob dylan sing stuck in the middle with you,False
do they find zoe in the west wing,True
can us president serve more than two non consecutive terms,False
are all presidents buried in the same place,False
does joint structure determine the movements possible at a joint,True
is ed edd and eddy still on tv,False
does fez ever say where he is from,False
can you have twins by 2 different fathers,True
was the declaration of independence signed during the revolutionary war,True
are hydrogen peroxide and peroxide the same thing,True
is there a difference between chicken fried steak and country fried steak,True
are there any non scheduled banks in india,True
do i have to register my gun in chicago,True
can you take a boat from lake michigan to the atlantic ocean,True
are there any fixed points under a rotation,True
was pam actually pregnant in the office season 8,True
is a snickers a mars bar with nuts,False
does michael scott come back in the last episode,True
